time_s	Field_T	freq_Hz	amp_V
0.005142035674517114	13.283393606214212	-383192.0204336231	0.005304240854475902
0.005142980554280898	13.286048649169553	-383235.35445034405	0.005308940149279234
0.005143925434044684	13.287356519342673	-383271.51187271555	0.005313626104296457
0.005144870313808468	13.289788767082438	-383298.91291095753	0.005318230471903169
0.005145815193572253	13.2895945882357	-383316.3200900643	0.005322691084864532
0.005146760073336038	13.292240339154896	-383324.494933549	0.005326981283293432
0.0051477049530998225	13.292631748994571	-383324.92251656076	0.005331087259438079
0.005148649832863608	13.294142178602353	-383319.0889122508	0.0053349952232737904
0.005149594712627392	13.295534279198419	-383308.48019377084	0.005338691384775869
0.005150539592391177	13.294789545830177	-383294.582434272	0.005342161953919623
0.005151484472154962	13.297803747178559	-383278.8817069055	0.005345393140680361
0.005152429351918747	13.298891409745204	-383262.864084823	0.005348371155033389
0.005153374231682532	13.305056984259672	-383248.01564117556	0.005351082206954015
0.005154319111446317	13.304573959724166	-383235.8224491146	0.005353512506417541
0.005155263991210101	13.309707806283276	-383227.7705817917	0.005355648263399285
0.0051562088709738866	13.310103662841083	-383225.3461123579	0.005357475687874547
0.005157153750737671	13.312035781292447	-383230.0351139647	0.0053589809898186335
0.005158098630501456	13.311593502703714	-383243.3236597635	0.0053601503792068544
0.005159043510265241	13.313081139403515	-383266.69782290555	0.005360970066014518
0.0051599883900290255	13.31953726769902	-383301.6436765422	0.005361426260216928
0.005160933269792811	13.320597266273998	-383349.1298769393	0.005361512154061397
0.005161878149556595	13.321246057118454	-383408.0554128196	0.005361248868883235
0.00516282302932038	13.322344021236274	-383476.8018560206	0.005360664508289761
0.005163767909084165	13.321586866564177	-383553.7507783796	0.005359787175888289
0.00516471278884795	13.32102966120836	-383637.2837517339	0.005358644975286135
0.005165657668611735	13.322100410221124	-383725.7823479209	0.005357266010090612
0.00516660254837552	13.323240872250317	-383817.62813877774	0.005355678383909039
0.005167547428139304	13.328144181554324	-383911.2026961419	0.005353910200348731
0.0051684923079030895	13.333594472703655	-384004.8875918507	0.005351989563017
0.005169437187666874	13.333506551894208	-384097.0643977416	0.005349944575521166
0.0051703820674306586	13.335373207171116	-384186.1146856516	0.0053478033414685435
0.005171326947194444	13.335918357244575	-384270.4200274184	0.005345593964466445
0.0051722718269582284	13.338937483218464	-384348.361994879	0.005343344548122189
0.005173216706722014	13.338872950309653	-384418.32215987094	0.005341083196043087
0.005174161586485798	13.342966438301616	-384478.6820942314	0.005338838011836461
0.005175106466249583	13.342453811466331	-384527.8241793538	0.005336637084786305
0.005176051346013368	13.345117285737645	-384564.71772464516	0.005334498119771731
0.005176996225777153	13.349891757383267	-384589.9535799433	0.005332410132067736
0.005177941105540937	13.349828970374642	-384604.4002727529	0.005330357224051552
0.005178885985304723	13.350821072355776	-384608.9263305792	0.005328323498100411
0.005179830865068507	13.351193672229021	-384604.4002809271	0.005326293056591551
0.0051807757448322925	13.355067723331269	-384591.6906513014	0.005324250001902202
0.005181720624596077	13.354259952199639	-384571.6659692072	0.005322178436409602
0.0051826655043598615	13.355205802179741	-384545.19476214936	0.005320062462490984
0.005183610384123647	13.35546885854259	-384513.1455576329	0.005317886182523579
0.005184555263887431	13.357011188053807	-384476.38688316284	0.005315633698884623
0.005185500143651217	13.364549116900063	-384435.787266244	0.005313289113951351
0.005186445023415001	13.36360867852092	-384392.2152343815	0.005310836530100997
0.005187389903178786	13.368204377227105	-384346.5393150799	0.005308260049710792
0.005188334782942571	13.36804673368032	-384299.62803584477	0.005305543775157972
0.005189279662706356	13.373442920945843	-384252.34992418066	0.005302671808819772
